Verb1,Verb2,CosineSimilarity
cɛyʋʋ,lizuu,0.05012547071170855
mɛsʋʋ,ñam,0.050074384412578665
sʋlʋmʋʋ,ɖanʋʋ,0.0500626174321759
sɩbʋ,yaʋ,0.05004021791356958
maɣnʋʋ,tasʋʋ,0.050039446632047443
luŋuu,pisuu,0.05001563232803554
tukunuu,wiu,0.05001563232803554
taʋ,tɛm,0.049994864545620375
tasʋʋ,tɔm,0.04997541025540807
pɩyʋʋ,tɛm,0.049973235790748916
caʋ,ɖʋzɩ,0.049900299003487456
kpadɩyʋʋ,ñɔɔzʋʋ,0.04987546680538166
sɩnʋʋ,ɖɛnʋʋ,0.04987546680538166
ñɔɔzʋʋ,ɖem,0.04987546680538166
cɛlʋʋ,ɖɔm,0.049853857520602826
kpaɣʋ,kpedesuu,0.04985101457593062
hɔɔzʋʋ,kʋyʋʋ,0.049781441433345446
kʋyʋʋ,ɖɩŋʋʋ,0.049781441433345446
hʋm,kʋyʋʋ,0.049781441433345446
kʋyʋʋ,yʋlɩsʋʋ,0.049781441433345446
kʋyʋʋ,ɖʋnʋʋ,0.049781441433345446
kʋyʋʋ,ñasʋʋ,0.049781441433345446
paŋʋʋ,tam,0.04975185951049946
caɣzʋʋ,fezuu,0.049690399499995326
kitinuu,ñɔtɩnʋʋ,0.049690399499995326
fezuu,lɛkʋʋ,0.049690399499995326
nɩɣzʋʋ,tʋʋzʋʋ,0.049690399499995326
tɩsʋʋ,tʋʋzʋʋ,0.049690399499995326
tʋʋzʋʋ,ñɩtʋʋ,0.049690399499995326
fezuu,sʋzʋʋ,0.049690399499995326
sezuu,tʋʋzʋʋ,0.049690399499995326
tʋʋzʋʋ,ɖuuu,0.049690399499995326
kpazʋʋ,mʋʋʋ,0.04962614871887281
ñɩnʋʋ,ɖɛnʋʋ,0.04958847036804648
lɩʋ,yaʋ,0.04957226424428453
luŋuu,tɛzʋʋ,0.049542287619089694
sɩbʋ,sɩnʋʋ,0.04954188519153933
luu,tasʋʋ,0.04953652485648034
kɛzʋʋ,tasʋʋ,0.04953652485648034
malɩsʋʋ,tasʋʋ,0.04953652485648034
seu,đɛʋ,0.04950737714883372
lɛɣzʋʋ,đɛʋ,0.04932636236669902
tanʋʋ,tɔm,0.04927975581831978
cɩbʋ,tɩŋnʋʋ,0.04927020117079605
sam,tɔɔlʋʋ,0.049213403619359004
kɔm,lesuu,0.049165573456391234
tuuu,wabʋ,0.04914731871829905
katʋʋ,mɛsʋʋ,0.04914731871829905
katʋʋ,ɖɛnʋʋ,0.04914731871829905
kpeɣluu,tasʋʋ,0.04907881891186276
tɛm,ɖiɣzinuu,0.04907274337135356
hɛyʋʋ,ɖɔʋ,0.04906033224530434
pɩʋ,tɛzʋʋ,0.04905011453567664
tɩsʋʋ,yaʋ,0.049043772709810425
calʋ,yaʋ,0.049043772709810425
yaʋ,ɖuuu,0.049043772709810425
sezuu,yaʋ,0.049043772709810425
yaʋ,ñɩtʋʋ,0.049043772709810425
padʋʋ,yaʋ,0.049043772709810425
nɩɣzʋʋ,yaʋ,0.049043772709810425
kʋyʋʋ,sɔbʋ,0.04902137479304657
takʋʋ,tuuu,0.04879500364742667
kɛdʋʋ,tɔlʋʋ,0.04874304842322314
hʋlʋmʋʋ,tiyinuu,0.04872576686035895
kpanʋʋ,tibu,0.04869206048708966
tibu,tɩzʋʋ,0.04869206048708966
cɩdɩlʋʋ,kɩlʋʋ,0.04866482554892722
kɩlʋʋ,libuu,0.04866482554892722
kɩlʋʋ,tɛmnʋʋ,0.04866482554892722
kɩlʋʋ,talʋ,0.04866482554892722
kɩlʋʋ,tiluu,0.04866482554892722
cɛlʋʋ,tɛzʋʋ,0.048644002781019935
kpaɣʋ,puzuu,0.04862856199026467
kpaɣʋ,peenduu,0.04862856199026467
kpaɣʋ,paɣlʋʋ,0.04862856199026467
kpaɣʋ,sisuu,0.04862856199026467
kpaɣʋ,sobuu,0.04862856199026467
kpaɣʋ,seʋ,0.04862856199026467
kpaɣʋ,tɩyʋʋ,0.04862856199026467
kpaɣʋ,tɩmʋʋ,0.04862856199026467
kpaɣʋ,seluu,0.04862856199026467
ceɣuu,kpaɣʋ,0.04862856199026467
kpaɣʋ,tituu,0.04862856199026467
kpaɣʋ,pʋʋ,0.04862856199026467
kpaɣʋ,pʋtʋʋ,0.04862856199026467
kpaɣʋ,tɛŋɛlʋʋ,0.04862856199026467
kpaɣʋ,paʋ,0.04862856199026467
kpaɣʋ,piyʋʋ,0.04862856199026467
kpaɣʋ,pɩnʋʋ,0.04862856199026467
kpaɣʋ,pilimuu,0.04862856199026467
kpaɣʋ,wadʋʋ,0.04862856199026467
kpaɣʋ,maɣʋ,0.04862856199026467
kpaɣʋ,ñɔzʋʋ,0.04862856199026467
fɛʋ,kpaɣʋ,0.04862856199026467
ceyuu,kpaɣʋ,0.04862856199026467
kpaɣʋ,ɖabʋ,0.04862856199026467
haɣʋ,kpaɣʋ,0.04862856199026467
kpaɣʋ,ñɩlɩzʋʋ,0.04862856199026467
kpaɣʋ,ñɩlɩsʋʋ,0.04862856199026467
cɛtʋ,kpaɣʋ,0.04862856199026467
kpaɣʋ,ɖewuu,0.04862856199026467
kpaɣʋ,ñɔtʋʋ,0.04862856199026467
kpaɣʋ,yʋlʋmʋʋ,0.04862856199026467
ciɣduu,kpaɣʋ,0.04862856199026467
kpaɣʋ,yuu,0.04862856199026467
kituu,kpaɣʋ,0.04862856199026467
kpaɣʋ,yoluu,0.04862856199026467
kpaɣʋ,limuu,0.04862856199026467
kpaɣʋ,lou,0.04862856199026467
kpaɣʋ,lʋbʋʋ,0.04862856199026467
fɛtʋʋ,kpaɣʋ,0.04862856199026467
cadʋʋ,kpaɣʋ,0.04862856199026467
kpaɣʋ,mɛlʋʋ,0.04862856199026467
kpaɣʋ,waʋ,0.04862856199026467
kpaɣʋ,wasʋʋ,0.04862856199026467
fiɣnuu,kpaɣʋ,0.04862856199026467
hɩnʋʋ,kpaɣʋ,0.04862856199026467
kotuu,kpaɣʋ,0.04862856199026467
hɛʋ,kpaɣʋ,0.04862856199026467
hɛnʋʋ,kpaɣʋ,0.04862856199026467
kpaɣʋ,nɩzʋʋ,0.04862856199026467
kpaɣʋ,ɖaɣlʋʋ,0.04862856199026467
tanʋʋ,ɖɛʋ,0.04860476899080224
fɛtʋʋ,hiu,0.04857861675572603
haɣʋ,hiu,0.04857861675572603
hiu,peenduu,0.04857861675572603
hiu,tɛŋɛlʋʋ,0.04857861675572603
hiu,paʋ,0.04857861675572603
hiu,tɩmʋʋ,0.04857861675572603
ceyuu,hiu,0.04857861675572603
hiu,sobuu,0.04857861675572603
hiu,tituu,0.04857861675572603
hiu,tɩyʋʋ,0.04857861675572603
ciɣduu,hiu,0.04857861675572603
hiu,lʋbʋʋ,0.04857861675572603
hiu,paɣlʋʋ,0.04857861675572603
cadʋʋ,hiu,0.04857861675572603
fɛʋ,hiu,0.04857861675572603
hiu,wadʋʋ,0.04857861675572603
cɛtʋ,hiu,0.04857861675572603
hiu,hɛnʋʋ,0.04857861675572603
hiu,ɖabʋ,0.04857861675572603
hiu,limuu,0.04857861675572603
hiu,yoluu,0.04857861675572603
hiu,maɣʋ,0.04857861675572603
hiu,ɖaɣlʋʋ,0.04857861675572603
hiu,lou,0.04857861675572603
hiu,pʋtʋʋ,0.04857861675572603
hiu,wasʋʋ,0.04857861675572603
hiu,waʋ,0.04857861675572603
hiu,pʋʋ,0.04857861675572603
hiu,ɖewuu,0.04857861675572603
fiɣnuu,hiu,0.04857861675572603
hiu,seluu,0.04857861675572603
hiu,piyʋʋ,0.04857861675572603
hiu,hɛʋ,0.04857861675572603
hiu,hɩnʋʋ,0.04857861675572603
hiu,ñɩlɩzʋʋ,0.04857861675572603
hiu,kotuu,0.04857861675572603
hiu,mɛlʋʋ,0.04857861675572603
hiu,yuu,0.04857861675572603
ceɣuu,hiu,0.04857861675572603
hiu,yʋlʋmʋʋ,0.04857861675572603
hiu,puzuu,0.04857861675572603
hiu,pɩnʋʋ,0.04857861675572603
hiu,ñɔtʋʋ,0.04857861675572603
hiu,seʋ,0.04857861675572603
hiu,ñɔzʋʋ,0.04857861675572603
hiu,nɩzʋʋ,0.04857861675572603
hiu,kituu,0.04857861675572603
hiu,pilimuu,0.04857861675572603
hiu,sisuu,0.04857861675572603
hiu,ñɩlɩsʋʋ,0.04857861675572603
tasʋʋ,wɛɛkʋʋ,0.04848979295972921
sɩm,đɛʋ,0.0484857389565509
lizuu,sɩm,0.0484857389565509
lɩnʋʋ,yɔkʋʋ,0.04844384105989374
saʋ,ɖʋzʋʋ,0.048407564757149614
cɔzʋʋ,ɖʋzʋʋ,0.048407564757149614
siɣu,ɖʋzʋʋ,0.048407564757149614
lem,ɖʋzʋʋ,0.048407564757149614
hiu,luŋuu,0.04839598973045716
hɛyʋʋ,kpedesuu,0.048280454958526765
haʋ,paŋʋʋ,0.04822778727081021
kitinuu,wɩʋ,0.04822428221704121
pɔzʋʋ,tɛzʋʋ,0.0482124043216833
tʋʋzʋʋ,ɖuunuu,0.04820676840414582
tɔm,tɛzʋʋ,0.048203557197226445
hiu,mʋʋʋ,0.04820348668805883
suu,ɖɩkʋʋ,0.0481683050859088
puu,suu,0.0481683050859088
suu,wɛɛtʋʋ,0.0481683050859088
koluu,suu,0.0481683050859088
suu,tɔnzʋʋ,0.0481683050859088
niɣzʋʋ,suu,0.0481683050859088
kpeɣlu,suu,0.0481683050859088
hadʋʋ,suu,0.0481683050859088
pɔʋ,suu,0.0481683050859088
piyuu,suu,0.0481683050859088
suu,sʋʋʋ,0.0481683050859088
Kʋyʋʋ,suu,0.0481683050859088
mʋʋ́ʋ,suu,0.0481683050859088
suu,sɩɣzʋʋ,0.0481683050859088
suu,sʋzʋʋ,0.0481683050859088
palʋʋ,suu,0.0481683050859088
suu,ñaʋ,0.0481683050859088
suu,ñalɩzʋʋ,0.0481683050859088
kɔzʋʋ,suu,0.0481683050859088
suu,đɔkʋʋ,0.0481683050859088
lɛkʋʋ,suu,0.0481683050859088
suu,Ɩɩʋ,0.0481683050859088
faɣʋ,suu,0.0481683050859088
caɣzʋʋ,suu,0.0481683050859088
kpadɩyʋʋ,kpaɣʋ,0.04813982031973316
kpaɣʋ,ɖem,0.04813982031973316
kpazʋʋ,luŋuu,0.04813945239948251
ɖiɣzinuu,ɖɛʋ,0.04812589259319169
huuzuu,pɩʋ,0.04794633014853842
laʋ,pɩʋ,0.04794633014853841
lesuu,wobu,0.047920098567450345
mʋʋ,tuuu,0.04790010407745922
paŋʋʋ,yɔɔdɩnʋʋ,0.04789131426105757
yebu,ɖʋzʋʋ,0.047841374931664606
tuuu,yabʋ,0.04782280998588105
kɛdʋʋ,ɖaɣnʋʋ,0.04780459177189199
hiu,sum,0.04779503930023402
hiu,wiluu,0.04779503930023402
kpedesuu,kɛdɩnʋʋ,0.04778525771469091
malɩsʋʋ,tibu,0.047781848256749665
pam,tibu,0.047781848256749665
kɛzʋʋ,tibu,0.047781848256749665
hɛyʋʋ,kpiɖuu,0.04774099160262887
tuuu,wɛʋ,0.04772630884306198
sɩbʋ,ɖɔkʋʋ,0.047674881720412274
kpazʋʋ,pɩʋ,0.04766121564740852
ñɩkʋʋ,ɖɛʋ,0.0476422030046218
hiu,ɖazʋʋ,0.04763525284246009
maɣnʋʋ,mɛsʋʋ,0.04761904761904762
maɣnʋʋ,ɖɛnʋʋ,0.04761904761904762
tiyuu,wiu,0.04756514941544941
kpem,ñɩkʋʋ,0.04753826885415285
tasʋʋ,ñɔʋ,0.04741666730895893
hɛyʋʋ,tɩŋnʋʋ,0.04741027318164353
tɛm,tɩnʋʋ,0.047389195876139434
kuluu,tuuu,0.04729837698404022
maʋ,mʋʋ́ʋ,0.04724555912615341
faɣʋ,maʋ,0.04724555912615341
maʋ,piyuu,0.04724555912615341
Kʋyʋʋ,maʋ,0.04724555912615341
maʋ,tɔnzʋʋ,0.04724555912615341
kɔzʋʋ,maʋ,0.04724555912615341
pɛm,suu,0.047232909148026844
katʋʋ,wiu,0.04721921646498856
tɩlʋʋ,ɖem,0.04719291781830087
kpadɩyʋʋ,tɩlʋʋ,0.04719291781830087
đɛʋ,ɖɛʋ,0.047153552107723186
calʋʋ,ɖɛʋ,0.047153552107723186
hɔɔzʋʋ,ɖɛʋ,0.047153552107723186
ɖɛʋ,ɖɩŋʋʋ,0.047153552107723186
yʋlɩsʋʋ,ɖɛʋ,0.047153552107723186
hʋm,ɖɛʋ,0.047153552107723186
hʋlʋmʋʋ,pɩyʋʋ,0.04715355210772318
kpanʋʋ,tɛm,0.047147566789234034
cɩbʋ,tasʋʋ,0.04711481833491351
nɩɣzʋʋ,talʋʋ,0.0470997661502416
palʋʋ,talʋʋ,0.0470997661502416
talʋʋ,ɖuuu,0.0470997661502416
talʋʋ,tɩsʋʋ,0.0470997661502416
sezuu,talʋʋ,0.0470997661502416
talʋʋ,Ɩɩʋ,0.0470997661502416
talʋʋ,ñɩtʋʋ,0.0470997661502416
calʋʋ,tɔlʋʋ,0.04693232544639322
tɔlʋʋ,đɛʋ,0.04693232544639322
tɔlʋʋ,yʋlɩsʋʋ,0.04693232544639322
tɔlʋʋ,yɩɣyʋʋ,0.04693232544639322
sɔm,tɔlʋʋ,0.04693232544639322
hɔɔzʋʋ,tɔlʋʋ,0.04693232544639322
layʋʋ,tɔlʋʋ,0.04693232544639322
tɔlʋʋ,ɖɩŋʋʋ,0.04693232544639322
tɔlʋʋ,ñasʋʋ,0.04693232544639322
tɔlʋʋ,ɖʋnʋʋ,0.04693232544639322
hʋm,tɔlʋʋ,0.04693232544639322
mʋʋ,tɩsʋʋ,0.04693232544639321
mʋʋ,ñɩtʋʋ,0.04693232544639321
mʋʋ,nɩɣzʋʋ,0.04693232544639321
mʋʋ,sezuu,0.04693232544639321
mʋʋ,ɖuuu,0.04693232544639321
mʋʋʋ,pɩyʋʋ,0.04688072309384955
hiu,pɩʋ,0.046873569554005685
kɛʋ,ɖɛnʋʋ,0.0468678490793012
paɣʋ,pɩzʋʋ,0.046863560097450144
pɩzʋʋ,ñɩkʋʋ,0.046863560097450144
kou,ɖiɣzinuu,0.046829290579084706
mʋʋʋ,ɖʋzʋʋ,0.046798259137139545
kalʋʋ,lɩnʋʋ,0.04679144958532708
kitinuu,pazʋʋ,0.04675245822121845
cɔʋ,cɩbʋ,0.04671418358670518
tiyuu,tuuu,0.04667600280093367
paŋʋʋ,ɖɩɣʋ,0.0466252404120157
tɔɔlʋʋ,wazʋʋ,0.04662524041201569
kpadɩyʋʋ,wazʋʋ,0.04662524041201569
wazʋʋ,ɖem,0.04662524041201569
cɛlʋʋ,kou,0.0466161207587026
kou,tɔm,0.04661398235549228
paŋʋʋ,tɩŋʋʋ,0.04656201971797188
kɛdʋʋ,tibu,0.046558212255393194
kɔm,taʋ,0.04654522718659658
cɩbʋ,ɖʋzʋʋ,0.04650848384857541
heyuu,tanʋʋ,0.046502532558924344
tɔm,ɖuunuu,0.04646139935246818
sam,ɖaɣlʋʋ,0.04639884189935911
mɛlʋʋ,sam,0.04639884189935911
sam,ɖabʋ,0.04639884189935911
sam,tɩyʋʋ,0.04639884189935911
kituu,sam,0.04639884189935911
kizinuu,sam,0.04639884189935911
fɛʋ,sam,0.04639884189935911
sam,tɩmʋʋ,0.04639884189935911
sam,ɖewuu,0.04639884189935911
sam,sobuu,0.04639884189935911
piyʋʋ,sam,0.04639884189935911
fɛtʋʋ,sam,0.04639884189935911
cɛtʋ,sam,0.04639884189935911
ciɣduu,sam,0.04639884189935911
sam,sisuu,0.04639884189935911
sam,wadʋʋ,0.04639884189935911
sam,wasʋʋ,0.04639884189935911
sam,seʋ,0.04639884189935911
sam,waʋ,0.04639884189935911
sam,ñɩlɩsʋʋ,0.04639884189935911
sam,ñɩlɩzʋʋ,0.04639884189935911
sam,ñɔzʋʋ,0.04639884189935911
sam,ñɔtʋʋ,0.04639884189935911
hɛʋ,sam,0.04639884189935911
pɩnʋʋ,sam,0.04639884189935911
hɛnʋʋ,sam,0.04639884189935911
sam,yʋlʋmʋʋ,0.04639884189935911
sam,yɛlʋʋ,0.04639884189935911
fiɣnuu,sam,0.04639884189935911
sam,yuu,0.04639884189935911
sam,yoluu,0.04639884189935911
limuu,sam,0.04639884189935911
peenduu,sam,0.04639884189935911
pʋtʋʋ,sam,0.04639884189935911
ceyuu,sam,0.04639884189935911
pʋʋ,sam,0.04639884189935911
lʋbʋʋ,sam,0.04639884189935911
pilimuu,sam,0.04639884189935911
lou,sam,0.04639884189935911
ceɣuu,sam,0.04639884189935911
maɣʋ,sam,0.04639884189935911
sam,tituu,0.04639884189935911
kotuu,sam,0.04639884189935911
paʋ,sam,0.04639884189935911
nɩzʋʋ,sam,0.04639884189935911
hɩnʋʋ,sam,0.04639884189935911
sam,seluu,0.04639884189935911
puzuu,sam,0.04639884189935911
paɣlʋʋ,sam,0.04639884189935911
cadʋʋ,sam,0.04639884189935911
haɣʋ,sam,0.04639884189935911
sam,tɛŋɛlʋʋ,0.04639884189935911
kpaʋ,ñaʋ,0.04632808229131883
kpaʋ,đɔkʋʋ,0.04632808229131883
koluu,kpaʋ,0.04632808229131883
kpaʋ,niɣzʋʋ,0.04632808229131883
kpaʋ,kpeɣlu,0.04632808229131883
kpaʋ,ñalɩzʋʋ,0.04632808229131883
huyuu,nɩʋ,0.04627646324209554
kɛzʋʋ,tɛm,0.04626622614574841
malɩsʋʋ,tɛm,0.04626622614574841
cɩbʋ,ɖɛʋ,0.046237861987018215
tɛzʋʋ,ɖiɣzinuu,0.04622501635210244
luŋuu,sam,0.04622440954541602
sɩŋʋʋ,taʋ,0.04621681606529813
sɔbʋ,tɔlʋʋ,0.04621575931459055
cazʋʋ,lɩnʋʋ,0.04618939012996822
mʋnʋʋ,mʋʋ́ʋ,0.04612656040144426
Kʋyʋʋ,mʋnʋʋ,0.04612656040144426
mʋnʋʋ,piyuu,0.04612656040144426
mʋnʋʋ,tɔnzʋʋ,0.04612656040144426
mʋnʋʋ,ɖuuni,0.04612656040144426
faɣʋ,mʋnʋʋ,0.04612656040144426
kɔzʋʋ,mʋnʋʋ,0.04612656040144426
pɩsɩnʋʋ,ɖou,0.04611429759107165
hiu,leɖuu,0.046085722358554126
mʋʋʋ,sam,0.04604054432186922
pɔzʋʋ,tɩŋnʋʋ,0.04595007541845961
sɩnʋʋ,tɔɔlʋʋ,0.045813541633614466
lizuu,sɩnʋʋ,0.045813541633614466
huyuu,sɩnʋʋ,0.045813541633614466
kaɣʋ,sɩnʋʋ,0.045813541633614466
sisuu,tɛzʋʋ,0.045750901087167756
tɛzʋʋ,ɖabʋ,0.045750901087167756
kituu,tɛzʋʋ,0.045750901087167756
tituu,tɛzʋʋ,0.045750901087167756
tɛzʋʋ,ñɩlɩsʋʋ,0.045750901087167756
fɛʋ,tɛzʋʋ,0.045750901087167756
malʋʋ,tɛzʋʋ,0.045750901087167756
paɣlʋʋ,tɛzʋʋ,0.045750901087167756
tɛzʋʋ,ñɔtʋʋ,0.045750901087167756
sobuu,tɛzʋʋ,0.045750901087167756
paʋ,tɛzʋʋ,0.045750901087167756
kotuu,tɛzʋʋ,0.045750901087167756
tɛzʋʋ,ɖewuu,0.045750901087167756
tɛzʋʋ,ñɩlɩzʋʋ,0.045750901087167756
haɣʋ,tɛzʋʋ,0.045750901087167756
tɛzʋʋ,yʋlʋmʋʋ,0.045750901087167756
pilimuu,tɛzʋʋ,0.045750901087167756
kisi,tɛzʋʋ,0.045750901087167756
seʋ,tɛzʋʋ,0.045750901087167756
tɛzʋʋ,yuu,0.045750901087167756
tɛzʋʋ,ɖaɣlʋʋ,0.045750901087167756
maɣʋ,tɛzʋʋ,0.045750901087167756
cɛtʋ,tɛzʋʋ,0.045750901087167756
tɛzʋʋ,yoluu,0.045750901087167756
tɛzʋʋ,ñɔzʋʋ,0.045750901087167756
lou,tɛzʋʋ,0.045750901087167756
piyʋʋ,tɛzʋʋ,0.045750901087167756
puzuu,tɛzʋʋ,0.045750901087167756
tɛzʋʋ,wadʋʋ,0.045750901087167756
mɛlʋʋ,tɛzʋʋ,0.045750901087167756
ceɣuu,tɛzʋʋ,0.045750901087167756
tɛzʋʋ,tɩŋɩʋʋ,0.045750901087167756
hɛnʋʋ,tɛzʋʋ,0.045750901087167756
mʋzʋʋ,tɛzʋʋ,0.045750901087167756
tɛzʋʋ,tɩyʋʋ,0.045750901087167756
tɛzʋʋ,tɩmʋʋ,0.045750901087167756
fɛtʋʋ,tɛzʋʋ,0.045750901087167756
cadʋʋ,tɛzʋʋ,0.045750901087167756
tɛzʋʋ,tɛŋɛlʋʋ,0.045750901087167756
seluu,tɛzʋʋ,0.045750901087167756
fiɣnuu,tɛzʋʋ,0.045750901087167756
pʋʋ,tɛzʋʋ,0.045750901087167756
pʋtʋʋ,tɛzʋʋ,0.045750901087167756
nɩzʋʋ,tɛzʋʋ,0.045750901087167756
pɩnʋʋ,tɛzʋʋ,0.045750901087167756
limuu,tɛzʋʋ,0.045750901087167756
maɣnʋʋ,wiu,0.045750901087167756
hɩnʋʋ,tɛzʋʋ,0.045750901087167756
ciɣduu,tɛzʋʋ,0.045750901087167756
peenduu,tɛzʋʋ,0.045750901087167756
ceyuu,tɛzʋʋ,0.045750901087167756
hɛʋ,tɛzʋʋ,0.045750901087167756
kpɛyʋʋ,tɛzʋʋ,0.045750901087167756
tɛzʋʋ,waʋ,0.045750901087167756
tɛzʋʋ,wasʋʋ,0.045750901087167756
fɛyʋʋ,tɛzʋʋ,0.045750901087167756
lʋbʋʋ,tɛzʋʋ,0.045750901087167756
pɩsʋʋ,ɖuuu,0.045717686158447526
pɩsʋʋ,tɩsʋʋ,0.045717686158447526
padʋʋ,pɩsʋʋ,0.045717686158447526
pɩsʋʋ,sezuu,0.045717686158447526
nɩɣzʋʋ,pɩsʋʋ,0.045717686158447526
pɩsʋʋ,ñɩtʋʋ,0.045717686158447526
calʋ,pɩsʋʋ,0.045717686158447526
pɩʋ,sɔzʋʋ,0.045715032088249445
sam,wiluu,0.045650424408262266
sam,sum,0.045650424408262266
haʋ,ɖanʋʋ,0.045570975500532254
sam,ɖazʋʋ,0.04549780774094974
heyuu,kʋndʋʋ,0.045486984478658544
lʋbʋ,tasʋʋ,0.04540097496397653
caʋ,cɛlʋʋ,0.045345174379446775
tasʋʋ,ñamsʋʋ,0.045213495945771634
tuuu,ɖezuu,0.04508348173337162
paŋʋʋ,tukunuu,0.045083481733371615
sum,tɛzʋʋ,0.045012934939621496
kɛdɩnʋʋ,ɖanʋʋ,0.04492649300236794
faɣʋ,wɛɛkʋʋ,0.04490132550669373
kɔzʋʋ,wɛɛkʋʋ,0.04490132550669373
sezuu,wɛɛkʋʋ,0.04490132550669373
wɛɛkʋʋ,ɖuuu,0.04490132550669373
tɔnzʋʋ,wɛɛkʋʋ,0.04490132550669373
tɩsʋʋ,wɛɛkʋʋ,0.04490132550669373
nɩɣzʋʋ,wɛɛkʋʋ,0.04490132550669373
Kʋyʋʋ,wɛɛkʋʋ,0.04490132550669373
mʋʋ́ʋ,wɛɛkʋʋ,0.04490132550669373
wɛɛkʋʋ,ñɩtʋʋ,0.04490132550669373
piyuu,wɛɛkʋʋ,0.04490132550669373
kʋʋ,ɖanʋʋ,0.044879547855792803
tɛzʋʋ,ɖazʋʋ,0.04486244950152341
lʋbʋ,ɖʋzʋʋ,0.0448166964332105
lizuu,welesuu,0.04481107149482209
welesuu,đɛʋ,0.04481107149482209
pɩʋ,sam,0.04477030200203398
hiu,ɖɔʋ,0.04465079415617753
caʋ,huyuu,0.04463218426774518
tasʋʋ,ñɩkʋʋ,0.04458287237083231
hutuu,kɛdʋʋ,0.04452881761454454
tasʋʋ,ɖɔm,0.044507753745660024
kitinuu,tam,0.044499415948998484
laɣzʋʋ,ɖɛʋ,0.044456795269872375
ceyuu,kpazʋʋ,0.04445542244743871
kisi,kpazʋʋ,0.04445542244743871
kpazʋʋ,lʋbʋʋ,0.04445542244743871
ciɣduu,kpazʋʋ,0.04445542244743871
kpazʋʋ,lou,0.04445542244743871
kituu,kpazʋʋ,0.04445542244743871
kpazʋʋ,limuu,0.04445542244743871
fɛʋ,kpazʋʋ,0.04445542244743871
kpazʋʋ,kpɛyʋʋ,0.04445542244743871
kpazʋʋ,kpeɣlu,0.04445542244743871
hɩnʋʋ,kpazʋʋ,0.04445542244743871
kpazʋʋ,palʋʋ,0.04445542244743871
kpazʋʋ,malʋʋ,0.04445542244743871
kpazʋʋ,wadʋʋ,0.04445542244743871
kpazʋʋ,ɖaɣlʋʋ,0.04445542244743871
koluu,kpazʋʋ,0.04445542244743871
kpazʋʋ,tituu,0.04445542244743871
kpazʋʋ,ɖabʋ,0.04445542244743871
kpazʋʋ,tɛŋɛlʋʋ,0.04445542244743871
kpazʋʋ,tɩmʋʋ,0.04445542244743871
kpazʋʋ,tɩyʋʋ,0.04445542244743871
kpazʋʋ,tɩŋɩʋʋ,0.04445542244743871
kpazʋʋ,Ɩɩʋ,0.04445542244743871
kpazʋʋ,ñɩlɩzʋʋ,0.04445542244743871
kpazʋʋ,sobuu,0.04445542244743871
kpazʋʋ,wasʋʋ,0.04445542244743871
kpazʋʋ,ñɩlɩsʋʋ,0.04445542244743871
kpazʋʋ,waʋ,0.04445542244743871
kpazʋʋ,yoluu,0.04445542244743871
kpazʋʋ,yuu,0.04445542244743871
kpazʋʋ,ñɔzʋʋ,0.04445542244743871
kpazʋʋ,yʋlʋmʋʋ,0.04445542244743871
kpazʋʋ,ñɔtʋʋ,0.04445542244743871
kpazʋʋ,ñaʋ,0.04445542244743871
kpazʋʋ,ɖewuu,0.04445542244743871
kpazʋʋ,sisuu,0.04445542244743871
fɛyʋʋ,kpazʋʋ,0.04445542244743871
fɛtʋʋ,kpazʋʋ,0.04445542244743871
kpazʋʋ,maɣʋ,0.04445542244743871
kpazʋʋ,mɛlʋʋ,0.04445542244743871
kpazʋʋ,mʋzʋʋ,0.04445542244743871
kpazʋʋ,niɣzʋʋ,0.04445542244743871
ceɣuu,kpazʋʋ,0.04445542244743871
kpazʋʋ,nɩzʋʋ,0.04445542244743871
kpazʋʋ,ñalɩzʋʋ,0.04445542244743871
kpazʋʋ,paɣlʋʋ,0.04445542244743871
kpazʋʋ,paʋ,0.04445542244743871
kpazʋʋ,peenduu,0.04445542244743871
kpazʋʋ,seʋ,0.04445542244743871
hɛnʋʋ,kpazʋʋ,0.04445542244743871
kpazʋʋ,pilimuu,0.04445542244743871
kpazʋʋ,piyʋʋ,0.04445542244743871
kpazʋʋ,puzuu,0.04445542244743871
kpazʋʋ,pɩnʋʋ,0.04445542244743871
kpazʋʋ,pʋtʋʋ,0.04445542244743871
kpazʋʋ,pʋʋ,0.04445542244743871
cadʋʋ,kpazʋʋ,0.04445542244743871
kpazʋʋ,seluu,0.04445542244743871
kpazʋʋ,đɔkʋʋ,0.04445542244743871
cɛtʋ,kpazʋʋ,0.04445542244743871
fiɣnuu,kpazʋʋ,0.04445542244743871
haɣʋ,kpazʋʋ,0.04445542244743871
kotuu,kpazʋʋ,0.04445542244743871
hɛʋ,kpazʋʋ,0.04445542244743871
sɛɣʋ,tʋʋzʋʋ,0.044444444444444446
falʋʋ,tʋʋzʋʋ,0.044444444444444446
caɣzʋʋ,tɩŋnʋʋ,0.04441155916843276
sʋzʋʋ,tɩŋnʋʋ,0.04441155916843276
lɛkʋʋ,tɩŋnʋʋ,0.04441155916843276
kɔm,tʋʋ,0.044366697695636725
hɔkʋʋ,tuuu,0.044346007015849294
fezuu,kɔm,0.04431189014204504
heyuu,seu,0.04429735197864898
kpiɖuu,lesuu,0.04428074427700478
laɣzʋʋ,tɔlʋʋ,0.044248220773331466
